"","game_str","play_id","play_per_game","ball_position_x","ball_position_y","ball_position_z","batter","ball_dist","field_x","field_y","batter_hand","hit_side","push_pull"
"203","1883_011_Vis4AE_Home4A",293,293,129.2451,137.6544,5.9784,652,188.820098806695,-1.683,0.3777,"L","R","pull"
"204","1883_011_Vis4AE_Home4A",313,313,2.4,2.5794,-0.1785,991,3.52325195806374,2.9076,-0.4149,"R","R","push"
"205","1883_011_Vis4AE_Home4A",32,32,-6.15009,42.5265,0.36555,467,42.9689051438142,2.7081,0.1131,"R","L","pull"
"206","1883_011_Vis4AE_Home4A",324,324,-2.6802,6.6024,-0.1557,636,7.12566893701918,-2.9835,-0.7245,"L","L","push"
"207","1883_011_Vis4AE_Home4A",34,34,-0.0327,11.8638,-0.1356,624,11.8638450651549,-1.956,2.3151,"L","L","push"
"208","1883_011_Vis4AE_Home4A",54,54,-45.3255,317.862,6.36048,383,321.077330240318,-2.1351,0.4851,"L","L","push"
"209","1883_011_Vis4AE_Home4A",62,62,-28.94223,50.2596,0.2292456,991,57.9972419131539,2.7744,-0.348,"R","L","pull"
"210","1883_011_Vis4AE_Home4A",74,74,-6.94566,37.7946,-0.0825645,721,38.4275159488042,-2.8128,0.1257,"L","L","push"
"211","1883_011_Vis4AE_Home4A",77,77,6.0828,15.9753,-0.1659,586,17.0941705247725,1.9293,0.609,"R","R","push"
"212","1883_011_Vis4AE_Home4A",79,79,212.8401,247.5198,1.517733,636,326.445951973753,-3.0405,0.1221,"L","R","pull"
"213","1883_011_Vis4AE_Home4A",83,83,101.9631,357.765,11.49849,667,372.01111406329,-2.0967,-0.4695,"L","R","pull"
"214","1883_011_Vis4AE_Home4A",87,87,2.0502,6.4182,-0.1611,467,6.73770074135086,3.2016,1.6107,"R","R","push"
"215","1883_012_Vis3AB_Home3A",118,118,35.5632,191.5215,-0.685569,427,194.795344288538,1.9044,0.5901,"R","R","push"
"216","1883_012_Vis3AB_Home3A",126,126,200.9148,318.609,30.3606,547,376.667561305775,1.7403,0.498,"R","R","push"
"217","1883_012_Vis3AB_Home3A",151,151,29.72286,346.821,5.62875,879,348.092307366278,-2.475,-0.7407,"L","R","pull"
"218","1883_012_Vis3AB_Home3A",152,152,46.2762,137.9097,2.448117,337,145.466738605531,2.2713,0.2679,"R","R","push"
"219","1883_012_Vis3AB_Home3A",183,183,-55.4229,92.2554,6.07923,769,107.623216238737,-3.6591,-0.1461,"L","L","push"
"220","1883_012_Vis3AB_Home3A",184,184,80.5899,82.4295,-0.2320404,427,115.279462404454,2.4465,-0.1974,"R","R","push"
"221","1883_012_Vis3AB_Home3A",189,189,17.02242,37.0167,0.2751267,461,40.743083603802,-3.8367,0.9309,"L","R","pull"
"222","1883_012_Vis3AB_Home3A",239,239,-207.0591,239.4942,6.03315,475,316.592707948951,2.3772,-0.5244,"R","L","pull"
"223","1883_012_Vis3AB_Home3A",241,241,1.1484,9.0294,-0.1074,769,9.10213639317715,-0.9246,-2.526,"L","R","pull"
"224","1883_012_Vis3AB_Home3A",247,247,71.3007,366.285,4.42686,427,373.160141287209,2.5926,-0.4023,"R","R","push"
"225","1883_012_Vis3AB_Home3A",248,248,0.1066938,42.3591,0.311382,427,42.3592343695794,-2.3382,-0.2301,"L","R","pull"
"226","1883_012_Vis3AB_Home3A",296,296,-70.3566,384.513,7.30134,337,390.896787314196,2.2554,-0.0303,"R","L","pull"
"227","1883_012_Vis3AB_Home3A",299,299,10.179,13.5501,-0.0951,475,16.9474850939601,2.1141,0.171,"R","R","push"
"228","1883_012_Vis3AB_Home3A",301,301,-134.298,329.703,13.23189,769,356.005647445374,-1.4586,1.83,"L","L","push"
"229","1883_012_Vis3AB_Home3A",307,307,78.7578,88.6431,4.37352,427,118.576516386888,1.8786,-1.3176,"R","R","push"
"230","1883_012_Vis3AB_Home3A",312,312,31.236,89.2638,-0.0885609,461,94.5712096065182,-3.8733,1.1964,"L","R","pull"
"231","1883_012_Vis3AB_Home3A",316,316,3.7134,10.6752,-0.0915,547,11.3026206961041,2.7243,-0.9024,"R","R","push"
"232","1883_012_Vis3AB_Home3A",32,32,-1.5972,11.7234,-0.1017,475,11.8317012893328,2.7378,-0.6063,"R","L","pull"
"233","1883_012_Vis3AB_Home3A",339,339,15.99315,27.89511,0.0372204,460,32.1545954543763,3.3786,-0.2382,"R","R","push"
"234","1883_012_Vis3AB_Home3A",352,352,94.7007,218.781,2.198655,879,238.397459175827,-1.8105,-0.513,"L","R","pull"
"235","1883_012_Vis3AB_Home3A",355,355,-94.0491,102.7203,4.83594,337,139.272011699767,2.4207,-0.417,"R","L","pull"
"236","1883_012_Vis3AB_Home3A",36,36,-165.9927,179.4879,-0.916644,769,244.477979989405,-3.0738,-0.3936,"L","L","push"
"237","1883_012_Vis3AB_Home3A",364,364,84.5835,313.014,-1.193541,427,324.240855951637,2.7123,-0.0411,"R","R","push"
"238","1883_012_Vis3AB_Home3A",367,367,-3.5259,18.9429,-0.0432,461,19.2682493034526,-2.82,-1.1919,"L","L","push"
"239","1883_012_Vis3AB_Home3A",46,46,-65.505,50.8185,6.4365,461,82.906121410002,-2.7582,0.117,"L","L","push"
"240","1883_012_Vis3AB_Home3A",82,82,-14.99994,220.5981,5.64861,719,221.10748500133,-2.8095,0.0822,"L","L","push"
"241","1883_013_Vis4AE_Home4A",111,111,34.7097,397.314,0.0529719,586,398.8272531687,1.6206,0.5445,"R","R","push"
"242","1883_013_Vis4AE_Home4A",114,114,-2.9721,5.4513,-0.1788,636,6.2088686650629,-2.2227,-0.9894,"L","L","push"
"243","1883_013_Vis4AE_Home4A",116,116,1.5609,6.6303,-0.1596,667,6.81155539506213,-3.1605,-0.1647,"L","R","pull"
"244","1883_013_Vis4AE_Home4A",138,138,-209.5941,219.6714,17.93994,624,303.620175108259,-2.3376,0.6705,"L","L","push"
"245","1883_013_Vis4AE_Home4A",146,146,-142.0629,214.476,-1.321854,652,257.2582790357,-1.8279,0.5772,"L","L","push"
"246","1883_013_Vis4AE_Home4A",147,147,-186.2667,245.0607,20.27562,991,307.814928509616,-2.9409,0.0501,"L","L","push"
"247","1883_013_Vis4AE_Home4A",149,149,-8.8656,41.8668,-0.0441153,409,42.7951843739456,-1.8468,1.1871,"L","L","push"
"248","1883_013_Vis4AE_Home4A",150,150,0.5649,8.5863,-0.1455,586,8.6048625613661,3.5502,-0.5877,"R","R","push"
"249","1883_013_Vis4AE_Home4A",186,186,3.27675,275.4168,4.32672,667,275.436291749658,-3.1986,-0.3054,"L","R","pull"
"250","1883_013_Vis4AE_Home4A",194,194,25.19841,321.267,3.39066,467,322.253696884191,2.3337,-0.7962,"R","R","push"
"251","1883_013_Vis4AE_Home4A",195,195,0.237,5.1693,-0.1692,624,5.17473008861332,-2.8494,0.9702,"L","R","pull"
"252","1883_013_Vis4AE_Home4A",212,213,60.6804,144.8988,-1.898838,383,157.091607623068,-2.7723,-0.1374,"L","R","pull"
"253","1883_013_Vis4AE_Home4A",221,222,44.8746,13.4682,6.8886,991,46.8521305428046,-3.6396,0.2745,"L","R","pull"
"254","1883_013_Vis4AE_Home4A",237,238,-87.7875,228.2493,-1.358493,409,244.549357199605,-2.817,0.0966,"L","L","push"
"255","1883_013_Vis4AE_Home4A",280,281,98.0589,145.8,-1.851684,624,175.707677320059,-1.749,1.8417,"L","R","pull"
"256","1883_013_Vis4AE_Home4A",282,283,-18.96621,81.471,0.375375,383,83.6495126271761,-2.5023,-0.5301,"L","L","push"
"257","1883_013_Vis4AE_Home4A",285,286,-129.1668,256.8486,4.62588,652,287.498287897859,-2.9775,-0.0927,"L","L","push"
"258","1883_013_Vis4AE_Home4A",291,292,-11.03115,294.7722,2.984238,409,294.978535088848,-2.529,-0.0414,"L","L","push"
"259","1883_013_Vis4AE_Home4A",317,318,43.101,110.3685,0.0415812,586,118.48587254711,2.9451,0.2064,"R","R","push"
"260","1883_013_Vis4AE_Home4A",322,323,-140.4303,298.0824,20.56407,636,329.505366189763,-2.0823,1.0857,"L","L","push"
"261","1883_013_Vis4AE_Home4A",323,324,122.6484,130.5561,-0.709467,667,179.129911711501,-3.2292,0.1869,"L","R","pull"
"262","1883_013_Vis4AE_Home4A",36,36,-2.7192,4.3719,-0.1866,636,5.14854914029186,-3.5352,0.0663,"L","L","push"
"263","1883_013_Vis4AE_Home4A",39,39,-105.4212,231.495,4.61343,667,254.368953361923,-2.5845,-0.4383,"L","L","push"
"264","1883_013_Vis4AE_Home4A",43,43,53.9961,218.6457,-1.301484,467,225.214388846938,2.6925,0.228,"R","R","push"
"265","1883_013_Vis4AE_Home4A",50,50,171.8706,194.6325,5.2725,624,259.6561441611,-2.6442,-0.1737,"L","R","pull"
"266","1883_013_Vis4AE_Home4A",84,84,-156.8385,208.6485,6.83679,652,261.022052008063,-1.692,0.5049,"L","L","push"
"267","1883_013_Vis4AE_Home4A",90,90,-136.6278,214.8579,6.2157,991,254.61946690159,-2.9226,-1.1226,"L","L","push"
"268","1883_014_Vis4AE_Home4A",105,106,82.1409,234.2823,5.307,624,248.264624032704,-2.9634,0.1677,"L","R","pull"
"269","1883_014_Vis4AE_Home4A",123,124,-3.1806,18.4971,-0.1185,431,18.7685621391198,-2.1405,-0.3852,"L","L","push"
"270","1883_014_Vis4AE_Home4A",125,126,1.0671,3.2799,-0.1875,991,3.44912255798486,2.9178,-0.0474,"R","R","push"
"271","1883_014_Vis4AE_Home4A",129,130,48.8814,268.5501,0.371871,721,272.962538594529,-2.8332,-0.1614,"L","R","pull"
"272","1883_014_Vis4AE_Home4A",136,137,2.9001,5.1939,-0.186,782,5.94871223207174,-2.6118,0.0516,"L","R","pull"
"273","1883_014_Vis4AE_Home4A",149,150,66.0921,39.9657,4.48149,586,77.2361499487125,2.6085,-0.0513,"R","R","push"
"274","1883_014_Vis4AE_Home4A",174,175,-0.2106,5.5236,-0.1644,467,5.52761334754883,3.2868,-0.4992,"R","L","pull"
"275","1883_014_Vis4AE_Home4A",176,177,-3.86202,70.704,-0.392913,624,70.8093977836304,-2.8764,1.4046,"L","L","push"
"276","1883_014_Vis4AE_Home4A",177,178,-136.5072,349.431,45.6861,431,375.148289897262,-3.2259,-0.8199,"L","L","push"
"277","1883_014_Vis4AE_Home4A",180,181,5.1339,11.5383,-0.1521,991,12.628907161746,1.7553,-1.1502,"R","R","push"
"278","1883_014_Vis4AE_Home4A",183,184,50.2296,237.9885,4.90689,721,243.231451190856,-2.4027,-0.3666,"L","R","pull"
"279","1883_014_Vis4AE_Home4A",29,30,-75.4632,122.9088,-0.679833,409,144.22644581241,-3.0531,1.0134,"L","L","push"
"280","1883_014_Vis4AE_Home4A",33,34,-45.8118,223.3107,-1.299825,467,227.96137776766,2.3337,0.5709,"R","L","pull"
"281","1883_014_Vis4AE_Home4A",35,36,-12.28389,330.795,4.82325,624,331.022999168535,-2.562,0.8319,"L","L","push"
"282","1883_014_Vis4AE_Home4A",72,73,-22.27131,65.6199,0.1001994,721,69.2963384683931,-2.7867,-0.6567,"L","L","push"
"283","1883_014_Vis4AE_Home4A",73,74,-4.8213,10.3527,-0.1554,782,11.4203034539368,-3.9678,0.5574,"L","L","push"
"284","1883_014_Vis4AE_Home4A",78,79,-162.552,272.0922,11.06925,586,316.950024459441,2.8662,-0.4146,"R","L","pull"
"285","1883_014_Vis4AE_Home4A",79,80,3.6909,45.2976,-0.1525161,636,45.4477206091791,-2.8845,-0.561,"L","R","pull"
"286","1883_014_Vis4AE_Home4A",99,100,13.54452,65.3685,3.62235,409,66.7569832622805,-2.919,-0.9816,"L","R","pull"
"287","1883_016_Vis3AC_Home3A",118,118,-33.7704,224.0289,-1.511367,460,226.559899257062,1.5351,1.152,"R","L","pull"
"288","1883_016_Vis3AC_Home3A",119,119,-142.1586,345.753,16.51371,460,373.83713641499,-3.0624,1.386,"L","L","push"
"289","1883_016_Vis3AC_Home3A",121,121,20.00352,132.4362,-0.2543562,530,133.938373451489,2.4732,-0.7617,"R","R","push"
"290","1883_016_Vis3AC_Home3A",17,17,0.7878,3.0114,-3e-04,345,3.11274136413548,2.4966,-1.6233,"R","R","push"
"291","1883_016_Vis3AC_Home3A",172,172,2.7618,15.8493,-0.0183,547,16.0881276017441,2.4465,-0.1974,"R","R","push"
"292","1883_016_Vis3AC_Home3A",18,18,-2.2644,7.2717,-0.0924,394,7.61610978452911,2.3274,-0.558,"R","L","pull"
"293","1883_016_Vis3AC_Home3A",19,19,-86.6112,289.629,6.17322,427,302.301931198661,2.4855,-1.0743,"R","L","pull"
"294","1883_016_Vis3AC_Home3A",20,20,-3.285,10.0644,-0.0972,461,10.5869434852558,-2.604,0.8445,"L","L","push"
"295","1883_016_Vis3AC_Home3A",32,32,-64.38,345.423,-0.648141,547,351.371360997165,3.1497,-0.6567,"R","L","pull"
"296","1883_016_Vis3AC_Home3A",36,36,-0.5154,15.2667,-0.0849,460,15.2753974105422,2.8047,-0.2775,"R","L","pull"
"297","1883_016_Vis3AC_Home3A",38,38,1.4052,7.8456,-0.1005,530,7.97044706399836,-3.0069,1.4187,"L","R","pull"
"298","1883_016_Vis3AC_Home3A",40,40,-31.8786,83.6394,-0.353334,920,89.5086273513341,2.3442,-1.2069,"R","L","pull"
"299","1883_016_Vis3AC_Home3A",44,44,-0.7329,13.1427,-0.1104,337,13.1631191478312,1.2702,0.2037,"R","L","pull"
"300","1883_017_Vis3AC_Home3A",130,130,-0.6585,8.4894,-0.1065,879,8.51490073987947,-2.3484,0.2349,"L","L","push"
"301","1883_017_Vis3AC_Home3A",15,15,52.389,107.478,0.1296213,345,119.566415874191,2.5263,-0.7308,"R","R","push"
"302","1883_018_Vis1AF_Home1A",118,118,-55.1211,200.0862,-1.909953,471,207.539931328046,-1.2918,2.0484,"L","L","push"
"303","1883_018_Vis1AF_Home1A",124,124,15.72522,46.2819,-0.1002744,513,48.880433832551,2.8401,-1.1739,"R","R","push"
"304","1883_018_Vis1AF_Home1A",126,126,0.3861,15.2973,-0.0447,408,15.3021717576297,-3.4053,0.7632,"L","R","pull"
"305","1883_018_Vis1AF_Home1A",15,15,-45.3243,81.4278,3.73479,423,93.1921605250678,-3.2613,0.6162,"L","L","push"
"306","1883_018_Vis1AF_Home1A",153,153,-1.1559,6.6252,-0.0441,435,6.72527916520943,-2.0763,1.5567,"L","L","push"
"307","1883_018_Vis1AF_Home1A",18,18,70.4823,98.1048,-0.379299,495,120.798619182216,2.4354,-1.3131,"R","R","push"
"308","1883_018_Vis1AF_Home1A",207,207,-177.2565,151.0002,5.7174,513,232.85387519277,2.6514,-1.563,"R","L","pull"
"309","1883_018_Vis1AF_Home1A",213,213,96.3831,346.92,-0.0901506,408,360.05997884465,-2.8467,-1.0467,"L","R","pull"
"310","1883_018_Vis1AF_Home1A",222,222,38.7006,289.8438,5.6451,856,292.416081703452,-1.4685,1.983,"L","R","pull"
"311","1883_018_Vis1AF_Home1A",248,249,-0.681,7.1088,-0.0456,495,7.14134430202045,-2.6442,-0.7779,"L","L","push"
"312","1883_018_Vis1AF_Home1A",251,252,42.6957,93.6102,-0.1193805,594,102.887279789729,1.6839,-0.3072,"R","R","push"
"313","1883_018_Vis1AF_Home1A",35,35,-18.71079,321.891,5.45682,513,322.434349199064,3.0171,-1.4835,"R","L","pull"
"314","1883_018_Vis1AF_Home1A",53,53,34.0026,342.438,1.981146,408,344.122014190839,-1.812,1.0503,"L","R","pull"
"315","1883_018_Vis1AF_Home1A",54,54,17.60871,54.6474,-0.326703,856,57.4143274333515,-1.3878,2.4129,"L","R","pull"
"316","1883_018_Vis1AF_Home1A",56,56,23.45718,349.305,4.81848,435,350.091734147712,-2.9304,-0.7317,"L","R","pull"
"317","1883_018_Vis1AF_Home1A",79,79,-0.153,2.6853,-0.0183,495,2.68965519909151,2.3274,0.4593,"R","L","pull"
"318","1883_019_Vis1AF_Home1A",46,46,99.651,197.5272,-1.273875,492,221.240404403988,2.8869,-0.2565,"R","R","push"
"319","1883_019_Vis1AF_Home1A",49,49,2.681916,51.8664,0.51504,408,51.9356921816881,-3.1464,0.0174,"L","R","pull"
"320","1883_019_Vis1AF_Home1A",50,50,82.4679,129.4641,5.3238,807,153.498885074843,1.7676,0.9783,"R","R","push"
"321","1883_019_Vis1AF_Home1A",52,52,0.7776,9.2088,-0.0456,856,9.2415723337536,-2.3562,-0.0195,"L","R","pull"
"322","1883_019_Vis1AF_Home1A",76,76,1.647,3.0501,-0.0294,513,3.46636971628821,2.9142,-1.2561,"R","R","push"
"323","1883_019_Vis1AF_Home1A",81,81,-18.18858,68.1051,-0.1636209,442,70.4920498242632,-2.8806,-0.0606,"L","L","push"
"324","1883_019_Vis1AF_Home1A",82,82,-25.30836,80.5818,0.0489669,495,84.4626519659997,1.7211,0.5343,"R","L","pull"
"325","1883_019_Vis1AF_Home1A",93,93,-122.8443,159.1131,-1.836525,594,201.016667552967,-2.5521,-0.1077,"L","L","push"
"326","1883_019_Vis4AF_Home4A",133,133,-82.9425,169.6755,-2.726007,431,188.863002217216,-2.9775,-0.0927,"L","L","push"
"327","1883_019_Vis4AF_Home4A",137,137,0.4404,9.9741,-0.141,530,9.98381805573399,-2.2518,1.9014,"L","R","pull"
"328","1883_019_Vis4AF_Home4A",140,140,-0.8874,5.5338,-0.1632,721,5.60450008475332,-2.4795,1.5708,"L","L","push"
"329","1883_019_Vis4AF_Home4A",141,141,1.7436,8.5842,-0.1524,586,8.75948803298458,1.3614,1.9941,"R","R","push"
"330","1883_019_Vis4AF_Home4A",143,143,-31.8558,45.2085,-0.1056348,636,55.3046152313711,-2.7738,0.8097,"L","L","push"
"331","1883_019_Vis4AF_Home4A",15,15,28.81581,67.7793,0.2140107,586,73.6504203276947,2.5248,-0.3288,"R","R","push"
"332","1883_019_Vis4AF_Home4A",165,165,0.3366,7.7931,-0.1494,467,7.80036583565156,1.545,-0.4101,"R","R","push"
"333","1883_019_Vis4AF_Home4A",171,171,0.5823,6.5115,-0.1572,624,6.53748464931276,-2.2104,2.0661,"L","R","pull"
"334","1883_019_Vis4AF_Home4A",174,174,-95.1084,249.3366,-1.937421,383,266.860165349046,-1.5993,0.0756,"L","L","push"
"335","1883_019_Vis4AF_Home4A",199,199,-6.9084,11.7429,-0.1932,530,13.6243051554933,-2.2698,-0.5964,"L","L","push"
"336","1883_019_Vis4AF_Home4A",21,21,-2.774952,22.4784,0.1296384,636,22.6490358550271,-1.7586,1.491,"L","L","push"
"337","1883_019_Vis4AF_Home4A",211,211,51.5451,220.8108,-2.476698,586,226.747230921681,1.9827,0.4233,"R","R","push"
"338","1883_019_Vis4AF_Home4A",217,217,89.3883,192.0024,4.58253,467,211.790438364554,2.6484,-0.7614,"R","R","push"
"339","1883_019_Vis4AF_Home4A",246,246,75.3258,343.782,0.2252343,624,351.937550809288,-1.5276,1.1145,"L","R","pull"
"340","1883_019_Vis4AF_Home4A",25,25,58.3848,111.4902,-1.219866,467,125.852491302636,2.3658,0.3396,"R","R","push"
"341","1883_019_Vis4AF_Home4A",28,28,-3.95175,241.0704,2.507118,624,241.102787383768,-2.7075,-0.3198,"L","L","push"
"342","1883_019_Vis4AF_Home4A",45,45,0.2351379,55.146,0.456834,383,55.1465013018235,-3.1794,-1.0515,"L","R","pull"
"343","1883_019_Vis4AF_Home4A",53,53,119.9574,302.658,4.82328,634,325.563577168516,2.3838,-0.1011,"R","R","push"
"344","1883_019_Vis4AF_Home4A",63,63,-56.4204,317.505,-2.175924,530,322.478970727023,-2.1501,0.3645,"L","L","push"
"345","1883_021_Vis1AG_Home1A",15,15,39.2328,325.176,5.59524,442,327.534186874958,-3.0681,-0.1578,"L","R","pull"
"346","1883_021_Vis1AG_Home1A",161,161,-55.0257,69.1218,0.00931152,594,88.3495947683406,-1.2552,0.2916,"L","L","push"
"347","1883_021_Vis1AG_Home1A",167,167,136.9923,81.7926,5.9253,471,159.552247474142,-3.1824,0.4389,"L","R","pull"
"348","1883_021_Vis1AG_Home1A",172,172,-168.1809,225.5931,3.9894,856,281.384189130129,-3.2442,0.4056,"L","L","push"
"349","1883_021_Vis1AG_Home1A",177,177,109.5807,142.3014,-0.759495,423,179.604059682542,-2.0967,0.0996,"L","R","pull"
"350","1883_021_Vis1AG_Home1A",200,200,43.983,79.6227,0.300243,936,90.9630619773213,-3.1464,0.0174,"L","R","pull"
"351","1883_021_Vis1AG_Home1A",211,211,0.744837,320.115,4.98891,442,320.115866534536,-2.0985,-0.9507,"L","R","pull"
"352","1883_021_Vis1AG_Home1A",42,42,-19.10079,376.878,4.86432,471,377.361719127184,-1.6656,-0.3435,"L","L","push"
"353","1883_021_Vis1AG_Home1A",49,49,-0.8346,4.6323,-0.042,856,4.70688436760454,-2.9814,-0.3762,"L","L","push"
"354","1883_023_Vis1AG_Home1A",114,114,198.6606,224.0589,4.3644,408,299.446864504489,-1.8711,1.278,"L","R","pull"
"355","1883_023_Vis1AG_Home1A",119,119,-55.4394,371.604,-1.736205,471,375.716728251964,-2.5224,1.275,"L","L","push"
"356","1883_023_Vis1AG_Home1A",121,121,68.4186,316.065,4.57824,423,323.385511504396,-1.7832,2.0742,"L","R","pull"
"357","1883_023_Vis1AG_Home1A",125,125,79.9605,359.799,4.899,435,368.576995974043,-3.9903,-1.0533,"L","R","pull"
"358","1883_023_Vis1AG_Home1A",168,168,-1.11063,58.3179,0.838455,492,58.3284746878135,1.9692,-1.2693,"R","L","pull"
"359","1883_023_Vis1AG_Home1A",173,173,-4.6275,17.8392,0.0273,408,18.4296178172528,-1.4376,1.3254,"L","L","push"
"360","1883_023_Vis1AG_Home1A",180,180,127.1661,154.0032,2.9013,423,199.72031093369,-2.4009,1.2318,"L","R","pull"
"361","1883_023_Vis1AG_Home1A",186,186,-69.5421,341.34,-0.650292,435,348.351976128183,-3.3513,0.129,"L","L","push"
"362","1883_023_Vis1AG_Home1A",191,191,-101.7564,301.041,4.40811,442,317.773580748872,-2.976,-0.5373,"L","L","push"
"363","1883_023_Vis1AG_Home1A",220,221,-119.7078,263.8122,6.04644,495,289.701284515067,2.0139,-1.146,"R","L","pull"
"364","1883_023_Vis1AG_Home1A",223,224,-83.5284,384.882,11.0058,594,393.841525909293,-2.1375,-0.3393,"L","L","push"
"365","1883_023_Vis1AG_Home1A",225,226,1.571937,55.1598,7.53834,492,55.1821938850928,2.2863,-1.3536,"R","R","push"
"366","1883_023_Vis1AG_Home1A",230,231,-0.8226,3.1122,-0.0237,408,3.2190774454803,-2.4654,0.9756,"L","L","push"
"367","1883_023_Vis1AG_Home1A",235,236,103.347,198.5343,4.9233,471,223.822408809954,-2.1036,1.605,"L","R","pull"
"368","1883_023_Vis1AG_Home1A",283,284,-0.5646,15.3261,-0.051,442,15.3364961568802,-2.6334,-0.9786,"L","L","push"
"369","1883_023_Vis1AG_Home1A",284,285,-0.5703,9.8184,-0.0594,495,9.83494893987763,2.4081,-0.3165,"R","L","pull"
"370","1883_024_Vis1AG_Home1A",17,18,38.5236,90.345,-0.00972684,513,98.2155119212846,3.909,1.0884,"R","R","push"
"371","1883_024_Vis1AG_Home1A",19,20,-111.1326,325.161,5.14296,495,343.6278957008,3.4086,2.0211,"R","L","pull"
"372","1883_024_Vis2AB_Home2A",17,17,0.1476543,198.6117,4.52022,394,198.611754885461,1.9713,0.1104,"R","R","push"
"373","1883_024_Vis4AG_Home4A",100,100,10.89546,20.60373,0.2017827,586,23.3071821232104,2.4294,-0.3072,"R","R","push"
"374","1883_024_Vis4AG_Home4A",103,103,-1.0059,4.83,-0.1821,721,4.93363302344226,-3.4803,-0.5415,"L","L","push"
"375","1883_024_Vis4AG_Home4A",104,104,13.79082,165.1467,-0.852828,636,165.721511087615,-4.0062,0.1275,"L","R","pull"
"376","1883_024_Vis4AG_Home4A",105,105,-53.0685,46.6974,2.001207,467,70.6888453648099,2.3715,-0.7464,"R","L","pull"
"377","1883_024_Vis4AG_Home4A",111,111,-26.07204,127.8519,5.04663,624,130.483177472698,-2.8044,0.3594,"L","L","push"
"378","1883_024_Vis4AG_Home4A",114,114,-0.1941,4.9332,-0.1689,383,4.93701701941567,-2.5347,-1.0392,"L","L","push"
"379","1883_024_Vis4AG_Home4A",139,139,-14.94897,54.4116,5.57124,431,56.4277761268411,-1.8486,0.0753,"L","L","push"
"380","1883_024_Vis4AG_Home4A",145,145,1.1034,9.0897,-0.1482,409,9.1564260303898,-1.4199,1.2096,"L","R","pull"
"381","1883_024_Vis4AG_Home4A",154,154,-0.1866,5.7003,-0.1626,586,5.7033533688524,2.5626,1.7136,"R","L","pull"
"382","1883_024_Vis4AG_Home4A",25,25,83.6136,219.8064,-0.862314,636,235.172463494177,-3.1413,-1.1214,"L","R","pull"
"383","1883_024_Vis4AG_Home4A",31,31,0.8511,7.626,-0.1533,467,7.67334654567354,2.8971,-0.7797,"R","R","push"
"384","1883_024_Vis4AG_Home4A",37,37,79.8789,300.093,4.93269,624,310.542182825796,-3.2817,-0.0369,"L","R","pull"
"385","1883_024_Vis4AG_Home4A",70,70,74.8791,253.8264,5.88696,383,264.640739406785,-3.5985,-0.4344,"L","R","pull"
"386","1883_024_Vis4AG_Home4A",71,71,143.7207,292.9221,6.6582,431,326.280548419455,-3.2121,0.4455,"L","R","pull"
"387","1883_024_Vis4AG_Home4A",76,76,-21.52695,244.2177,6.4431,409,245.164627484457,-2.9775,-0.0927,"L","L","push"
"388","1883_024_Vis4AG_Home4A",99,99,-115.2351,317.907,4.8465,782,338.147880255089,-2.9613,-0.8397,"L","L","push"
"389","1883_025_Vis1AG_Home1A",37,37,0.5844,8.8971,-0.0453,423,8.91627230236942,-2.5788,0.3051,"L","R","pull"
"390","1883_025_Vis1AG_Home1A",39,39,8.61,19.3839,-0.0156,856,21.2100843753626,-3.8898,0.2889,"L","R","pull"
"391","1883_025_Vis1AG_Home1A",48,48,-51.7461,215.934,-0.668094,513,222.047632775515,2.8113,0.3183,"R","L","pull"
"392","1883_025_Vis1AG_Home1A",56,56,-15.07437,74.7819,0.0410982,472,76.2861009523157,-2.4993,0.1269,"L","L","push"
"393","1883_025_Vis1AG_Home1A",75,75,3.48924,168.9138,0.2333367,594,168.949834643949,-1.7712,0.2472,"L","R","pull"
"394","1883_025_Vis1AG_Home1A",79,79,49.8156,329.424,4.82547,471,333.169274962983,-2.2164,0.903,"L","R","pull"
